"","97.bam","105.bam","113.bam","93.bam","101.bam","109.bam"
"Cluster_12780",21,66,5,12,28,5
"Cluster_12781",3,22,2,2,1,2
"Cluster_12782",9,6,10,0,8,0
"Cluster_12783",39,194,23,52,70,61
"Cluster_12784",10,48,6,21,25,14
"Cluster_12785",4,14,0,14,14,4
"Cluster_12786",15,61,6,42,78,23
"Cluster_12787",10,19,7,9,12,7
"Cluster_12788",64,246,17,101,288,145
"Cluster_12789",3,14,1,3,11,8
"Cluster_12790",8,12,0,6,8,6
"Cluster_12791",2,18,2,12,16,5
"Cluster_12792",6,11,0,5,15,4
"Cluster_12793",55,238,29,102,224,90
"Cluster_12794",7,37,0,11,38,19
"Cluster_12795",139,27,10,689,858,448
"Cluster_12796",15,21,4,20,29,6
"Cluster_12797",15,61,14,11,30,16
"Cluster_12798",130,78,125,116,27,145
"Cluster_12799",125,544,53,588,1240,388
"Cluster_12800",37,61,4,63,153,28
"Cluster_12801",122,96,12,26,115,33
"Cluster_12802",13,76,9,30,43,26
"Cluster_12803",3,17,0,4,19,4
"Cluster_12804",36,169,18,82,205,57
"Cluster_12805",2,12,1,7,15,6
"Cluster_12806",27,53,10,44,93,26
"Cluster_12807",6,9,0,8,13,7
"Cluster_12808",25,112,10,73,104,71
"Cluster_12809",2,19,2,8,19,10
"Cluster_12810",1,14,0,9,17,7
"Cluster_12811",145,432,90,137,546,144
"Cluster_12812",3,13,0,9,7,5
"Cluster_12813",22,63,6,33,68,35
"Cluster_12814",22,91,18,56,93,30
"Cluster_12815",5,23,7,22,32,11
"Cluster_12816",2,17,0,15,16,5
"Cluster_12817",0,8,5,6,14,6
"Cluster_12818",3,14,1,19,13,4
"Cluster_12819",5,19,11,19,21,11
"Cluster_12820",69,413,49,207,359,157
"Cluster_12821",4,9,7,2,6,1
"Cluster_12822",11,14,2,10,37,9
"Cluster_12823",2,12,0,8,20,11
"Cluster_12824",2,16,0,4,9,1
"Cluster_12825",9,22,4,19,35,14
"Cluster_12826",5,17,2,9,31,9
"Cluster_12827",151,276,65,170,227,97
"Cluster_12828",8,38,38,8,3,17
"Cluster_12829",1,13,2,19,20,13
"Cluster_12830",17,43,9,29,47,20
"Cluster_12831",7,24,10,9,29,11
"Cluster_12832",29,111,18,59,138,41
"Cluster_12833",87,196,46,118,142,68
"Cluster_12834",93,170,77,67,173,44
"Cluster_12835",4038,11134,826,19932,14158,13856
"Cluster_12836",74,236,22,162,269,114
"Cluster_12837",1,16,1,13,7,5
"Cluster_12838",16,21,11,7,9,4
"Cluster_12839",42,89,18,20,55,30
"Cluster_12840",10,13,7,8,1,7
"Cluster_12841",20,73,4,40,77,46
"Cluster_12842",283,1159,111,898,1815,671
"Cluster_12843",4,15,0,5,7,6
"Cluster_12844",18,68,9,37,59,31
"Cluster_12845",8,15,6,9,35,5
"Cluster_12846",20,81,5,85,130,62
"Cluster_12847",12,20,0,13,10,6
"Cluster_12848",3,21,1,4,14,2
"Cluster_12849",6,23,1,5,8,9
"Cluster_12850",8,20,7,8,23,10
"Cluster_12851",28,250,17,95,181,66
"Cluster_12852",28,117,15,32,49,19
"Cluster_12853",1,26,5,18,31,11
"Cluster_12854",10,20,3,10,16,8
"Cluster_12855",100,711,58,341,563,240
"Cluster_12856",526,1390,226,633,1406,492
"Cluster_12857",46,41,5,50,29,25
"Cluster_12858",4,10,2,4,13,9
"Cluster_12859",10,52,1,28,81,21
"Cluster_12860",19,44,2,30,68,23
"Cluster_12861",23,54,4,19,35,17
"Cluster_12862",67,297,39,159,286,143
"Cluster_12863",6,49,3,30,61,32
"Cluster_12864",15,94,9,72,107,27
"Cluster_12865",8,24,1,23,50,11
"Cluster_12866",2,42,6,12,32,8
"Cluster_12867",8,10,4,5,20,13
"Cluster_12868",53,159,19,143,242,103
"Cluster_12869",23,81,14,86,137,44
"Cluster_12870",15,22,5,51,130,44
"Cluster_12871",20,55,4,135,175,75
"Cluster_12872",7,5,3,11,26,16
"Cluster_12873",218,916,57,717,1157,560
"Cluster_12874",32,84,10,85,81,48
"Cluster_12875",9,12,6,6,19,7
"Cluster_12876",2,13,2,14,18,5
"Cluster_12877",8,28,0,22,56,16
"Cluster_12878",36,94,11,87,167,58
"Cluster_12879",51,216,38,119,286,103
"Cluster_12880",8,38,3,18,32,21
"Cluster_12881",45,95,23,43,115,52
"Cluster_12882",15,32,2,33,43,26
"Cluster_12883",161,450,122,329,1790,510
"Cluster_12884",21,50,6,35,26,16
"Cluster_12885",77,233,30,236,413,185
"Cluster_12886",1057,4207,449,2048,3650,1511
"Cluster_12887",11,18,8,4,17,7
"Cluster_12888",2421,14259,513,19286,19663,10482
"Cluster_12889",1,11,1,6,11,10
"Cluster_12890",11,32,8,26,39,23
"Cluster_12891",4,12,0,6,11,6
"Cluster_12892",3,9,5,11,15,3
"Cluster_12893",6,37,3,25,41,12
"Cluster_12894",40,312,37,71,129,68
"Cluster_12895",11,18,3,6,9,4
"Cluster_12896",42,105,5,119,164,80
"Cluster_12897",13,27,4,13,14,13
"Cluster_12898",6,21,2,13,18,10
"Cluster_12899",7,11,0,8,10,3
"Cluster_12900",491,1386,8,1632,4822,1285
"Cluster_12901",20,19,1,14,36,16
"Cluster_12902",11,28,2,15,29,11
"Cluster_12903",18,25,7,11,17,6
"Cluster_12904",3,9,5,8,5,4
"Cluster_12905",16,49,5,17,31,13
"Cluster_12906",1,24,1,9,29,16
"Cluster_12907",79,165,18,142,231,117
"Cluster_12908",21,91,0,76,169,53
"Cluster_12909",52,283,16,212,391,169
"Cluster_12910",7,14,4,9,16,6
"Cluster_12911",2,20,18,14,30,9
"Cluster_12912",27,92,20,74,116,58
"Cluster_12913",8,28,3,13,24,15
"Cluster_12914",122,434,43,318,465,223
"Cluster_12915",2,13,3,4,6,4
"Cluster_12916",2,18,0,6,13,3
"Cluster_12917",5,35,0,41,42,25
"Cluster_12918",1,17,4,4,9,3
"Cluster_12919",9,9,0,8,8,2
"Cluster_12920",5,9,5,11,4,4
"Cluster_12921",4,26,2,20,21,9
"Cluster_12922",9,36,6,18,30,11
"Cluster_12923",15,80,7,50,39,38
"Cluster_12924",49,23,1,13,23,14
"Cluster_12925",11,11,4,8,10,0
"Cluster_12926",6,35,5,9,10,8
"Cluster_12927",8,47,6,22,37,12
"Cluster_12928",7,47,7,31,33,13
"Cluster_12929",12,51,9,27,56,17
"Cluster_12930",2,8,0,1,0,0
"Cluster_12931",17,47,15,28,59,17
"Cluster_12932",0,5,0,0,0,0
"Cluster_12933",7,18,4,20,30,10
"Cluster_12934",4,21,5,14,22,9
"Cluster_12935",9,18,0,4,25,10
"Cluster_12936",32,97,10,71,118,49
"Cluster_12937",6,33,2,15,45,11
"Cluster_12938",26,54,26,41,46,27
"Cluster_12939",1585,6361,371,4733,12389,4941
"Cluster_12940",8,33,2,7,14,5
"Cluster_12941",26,73,16,37,62,31
"Cluster_12942",57,260,25,166,273,108
"Cluster_12943",23,89,4,43,140,38
"Cluster_12944",6,25,6,31,53,21
"Cluster_12945",12,37,13,17,30,7
"Cluster_12946",8,60,2,22,22,20
"Cluster_12947",1,19,3,3,6,2
"Cluster_12948",2,19,3,7,13,8
"Cluster_12949",1,21,3,8,19,14
"Cluster_12950",12,12,5,4,9,3
"Cluster_12951",9,17,4,20,18,6
"Cluster_12952",7,20,10,13,18,8
"Cluster_12953",5,19,2,3,5,2
"Cluster_12954",7,9,5,2,1,3
"Cluster_12955",0,13,1,3,1,1
"Cluster_12956",9,38,4,10,12,8
"Cluster_12957",90,123,37,12,62,11
"Cluster_12958",0,15,0,9,19,4
"Cluster_12959",61,73,18,68,270,59
"Cluster_12960",3,20,1,9,21,6
"Cluster_12961",7,18,3,13,15,6
"Cluster_12962",9,27,7,10,28,14
"Cluster_12963",51,284,24,165,226,101
"Cluster_12964",41,169,27,53,92,50
"Cluster_12965",99,491,59,200,270,140
"Cluster_12966",2011,3686,432,3446,8707,2057
"Cluster_12967",11,21,6,5,7,4
"Cluster_12968",5,16,1,3,5,1
"Cluster_12969",5,16,4,14,29,9
"Cluster_12970",3,17,1,6,6,9
"Cluster_12971",9,47,4,38,74,31
"Cluster_12972",19,86,5,63,104,31
"Cluster_12973",12,63,7,47,59,39
"Cluster_12974",8,42,0,19,43,19
"Cluster_12975",19,77,4,53,108,44
"Cluster_12976",15,38,13,15,56,22
"Cluster_12977",24,131,20,81,107,54
"Cluster_12978",9,34,3,15,38,16
"Cluster_12979",123,480,58,581,5336,669
"Cluster_12980",12,15,6,5,32,5
"Cluster_12981",5,60,4,17,49,16
"Cluster_12982",6,26,1,13,20,5
"Cluster_12983",21,125,19,55,92,38
"Cluster_12984",16,62,7,27,59,20
"Cluster_12985",34,92,11,67,103,35
"Cluster_12986",59,198,27,142,220,84
"Cluster_12987",9,25,4,17,27,20
"Cluster_12988",3,17,5,9,16,6
"Cluster_12989",6,28,4,16,27,14
"Cluster_12990",5,13,5,15,11,10
"Cluster_12991",4,14,1,9,16,6
"Cluster_12992",7,16,0,13,9,4
"Cluster_12993",24,27,48,14,13,24
"Cluster_12994",0,12,17,8,8,3
"Cluster_12995",8,45,5,20,20,15
"Cluster_12996",6,31,1,16,29,18
"Cluster_12997",4,12,2,6,9,1
"Cluster_12998",39,94,14,62,90,43
"Cluster_12999",3,14,3,12,21,9
"Cluster_13000",3,15,1,10,9,14
"Cluster_13001",10,35,4,17,77,21
"Cluster_13002",5,15,2,4,13,8
"Cluster_13003",4633,6818,258,31246,37978,17327
"Cluster_13004",49,191,19,30,54,20
"Cluster_13005",4,13,0,3,6,1
"Cluster_13006",2,18,2,2,9,4
"Cluster_13007",3,14,0,7,4,3
"Cluster_13008",3,12,1,3,7,3
"Cluster_13009",95,146,51,40,58,30
"Cluster_13010",72,44,15,12,137,26
"Cluster_13011",5,18,13,5,1,6
"Cluster_13012",9,11,8,3,7,3
"Cluster_13013",5,7,3,0,9,2
"Cluster_13014",10,47,15,33,41,14
"Cluster_13015",5,14,3,3,10,9
"Cluster_13016",3,13,5,8,14,8
"Cluster_13017",10,19,3,12,19,5
"Cluster_13018",49,56,21,53,63,31
"Cluster_13019",21,58,4,32,53,15
"Cluster_13020",6,18,0,7,9,5
"Cluster_13021",5,29,2,19,27,12
"Cluster_13022",20,61,6,45,51,31
"Cluster_13023",360,480,188,415,485,328
"Cluster_13024",131,518,82,515,956,357
"Cluster_13025",11,123,5,48,19,57
"Cluster_13026",14,120,8,31,14,26
"Cluster_13027",3,34,4,16,3,8
"Cluster_13028",139,41,262,121,191,43
"Cluster_13029",8,8,0,9,12,0
"Cluster_13030",10,44,5,13,77,28
"Cluster_13031",20,39,12,20,39,14
"Cluster_13032",3,28,2,16,26,10
"Cluster_13033",9,30,2,20,37,17
"Cluster_13034",5,39,3,16,11,9
"Cluster_13035",12,65,5,29,42,23
"Cluster_13036",7,17,1,16,15,5
"Cluster_13037",6,14,3,6,12,4
"Cluster_13038",4,23,0,4,10,11
"Cluster_13039",20,57,7,24,66,34
"Cluster_13040",4,9,7,15,13,6
"Cluster_13041",5,17,3,10,19,7
"Cluster_13042",16,31,23,2,46,7
"Cluster_13043",12,24,6,12,29,16
"Cluster_13044",1,20,0,11,23,12
"Cluster_13045",25,150,12,107,240,94
"Cluster_13046",5,18,0,10,21,4
"Cluster_13047",2,13,3,8,11,4
"Cluster_13048",123,201,119,63,453,111
"Cluster_13049",7,42,7,20,15,5
"Cluster_13050",5,7,2,3,4,3
"Cluster_13051",187,256,60,121,284,94
"Cluster_13052",14,15,2,18,23,9
"Cluster_13053",42,123,18,71,118,52
"Cluster_13054",7,25,0,12,22,12
"Cluster_13055",2,20,2,20,22,7
"Cluster_13056",2,17,2,7,18,5
"Cluster_13057",38,145,5,85,150,44
"Cluster_13058",3,14,2,5,9,2
"Cluster_13059",6,21,1,11,34,9
"Cluster_13060",10,18,3,14,8,7
"Cluster_13061",7,13,1,4,12,1
"Cluster_13062",9,54,3,29,61,30
"Cluster_13063",2,20,1,7,10,8
"Cluster_13064",18,2,0,11,0,11
"Cluster_13065",15,7,0,20,0,5
"Cluster_13066",10,1,3,1,8,5
"Cluster_13067",3,9,3,0,4,2
"Cluster_13068",1,34,17,4,24,12
"Cluster_13069",234,339,391,149,997,225
"Cluster_13070",6,28,9,17,27,11
"Cluster_13071",17,81,8,43,71,19
"Cluster_13072",3,13,7,8,7,7
"Cluster_13073",5,47,2,19,32,10
"Cluster_13074",10,18,1,7,23,5
"Cluster_13075",57,186,23,72,157,56
"Cluster_13076",69,217,30,102,209,77
"Cluster_13077",4,22,0,21,43,19
"Cluster_13078",4,37,2,31,67,43
"Cluster_13079",3,29,0,14,36,16
"Cluster_13080",6,25,0,28,65,23
"Cluster_13081",4,6,7,3,7,6
"Cluster_13082",4,18,6,0,0,2
"Cluster_13083",3,16,0,4,19,13
"Cluster_13084",10,26,2,27,25,12
"Cluster_13085",6,15,0,13,19,3
"Cluster_13086",6,24,2,30,32,15
"Cluster_13087",6,26,5,38,59,30
"Cluster_13088",5,6,4,7,13,4
"Cluster_13089",18,14,7,19,11,9
"Cluster_13090",14,24,3,17,8,16
"Cluster_13091",14,41,8,38,44,47
"Cluster_13092",1,24,12,0,23,6
"Cluster_13093",4,26,0,2,5,0
"Cluster_13094",23,97,0,17,208,51
"Cluster_13095",49,196,16,100,187,79
"Cluster_13096",21,85,8,56,79,31
"Cluster_13097",5,30,7,16,14,10
"Cluster_13098",6,18,6,8,13,4
"Cluster_13099",5,30,1,10,7,15
"Cluster_13100",8,15,2,8,11,7
"Cluster_13101",3,14,0,4,6,3
"Cluster_13102",4,12,1,8,12,6
"Cluster_13103",10,14,13,11,41,4
"Cluster_13104",6,22,8,13,26,13
"Cluster_13105",7,20,1,9,9,5
"Cluster_13106",2,13,2,7,4,7
"Cluster_13107",6,39,4,25,56,15
"Cluster_13108",98,374,47,195,255,138
"Cluster_13109",42,149,13,71,112,49
"Cluster_13110",3,20,0,4,3,3
"Cluster_13111",11,49,17,39,62,29
"Cluster_13112",12,72,2,40,52,18
"Cluster_13113",9,30,6,15,21,10
"Cluster_13114",16,82,5,26,35,16
"Cluster_13115",9,25,6,15,16,9
"Cluster_13116",7,27,5,14,11,5
"Cluster_13117",16,65,15,18,29,16
"Cluster_13118",6,15,6,10,10,7
"Cluster_13119",72,331,30,153,241,95
"Cluster_13120",3,87,0,34,139,89
"Cluster_13121",5,6,2,5,11,7
"Cluster_13122",1,14,0,3,9,1
"Cluster_13123",3,53,3,27,71,22
"Cluster_13124",35,117,15,82,152,51
"Cluster_13125",8,47,20,10,18,16
"Cluster_13126",3665,3766,1302,1402,1597,1033
"Cluster_13127",11,43,10,38,47,16
"Cluster_13128",22,86,7,78,182,50
"Cluster_13129",31,124,18,130,262,79
"Cluster_13130",3,19,0,6,25,8
"Cluster_13131",69,145,35,58,209,56
"Cluster_13132",108,750,60,333,932,239
"Cluster_13133",21,88,10,57,110,41
"Cluster_13134",18,42,31,25,47,28
"Cluster_13135",20,16,18,16,15,13
"Cluster_13136",16,37,6,21,33,16
"Cluster_13137",235,489,137,562,797,436
"Cluster_13138",34,104,9,137,334,129
"Cluster_13139",1423,2457,594,1572,8911,2641
"Cluster_13140",22,69,15,41,52,39
"Cluster_13141",52,167,37,160,296,131
"Cluster_13142",9,48,15,49,63,29
"Cluster_13143",7,34,0,15,22,7
"Cluster_13144",4,13,5,6,5,5
"Cluster_13145",16,61,7,13,39,18
"Cluster_13146",4,16,1,5,8,4
"Cluster_13147",5,17,4,4,0,3
"Cluster_13148",11,50,3,38,64,35
"Cluster_13149",14,37,5,39,75,26
"Cluster_13150",4,15,0,4,17,7
"Cluster_13151",30,74,26,49,91,46
"Cluster_13152",3,17,5,2,3,2
"Cluster_13153",52,158,26,62,123,62
"Cluster_13154",11,21,1,8,8,5
"Cluster_13155",5,10,2,5,6,3
"Cluster_13156",12,28,4,18,14,13
"Cluster_13157",24,42,7,23,44,22
"Cluster_13158",6,16,2,11,16,11
"Cluster_13159",3,10,0,4,11,4
"Cluster_13160",27,57,10,68,128,55
"Cluster_13161",0,13,4,6,20,3
"Cluster_13162",3,14,1,3,14,4
"Cluster_13163",11,39,3,30,40,22
"Cluster_13164",28,114,12,53,98,44
"Cluster_13165",6,20,1,5,24,3
"Cluster_13166",39,83,30,23,40,28
"Cluster_13167",18,13,13,37,1001,65
"Cluster_13168",19,20,4,5,6,7
"Cluster_13169",60,209,50,26,27,29
"Cluster_13170",3,14,7,10,13,1
"Cluster_13171",5,12,3,7,8,4
"Cluster_13172",1,13,1,3,5,4
"Cluster_13173",6,11,2,5,10,3
"Cluster_13174",10,51,6,18,26,12
"Cluster_13175",197,747,102,258,529,209
"Cluster_13176",4,19,1,5,11,7
"Cluster_13177",5,37,3,12,16,5
"Cluster_13178",8,29,15,21,32,6
"Cluster_13179",87,179,44,85,221,78
"Cluster_13180",5,19,0,5,22,1
"Cluster_13181",31,115,4,79,194,59
"Cluster_13182",21,51,3,26,91,31
"Cluster_13183",2,16,1,10,12,4
"Cluster_13184",5,14,1,10,9,3
"Cluster_13185",8,35,2,18,30,11
"Cluster_13186",8,19,3,10,18,6
"Cluster_13187",4,12,2,4,15,6
"Cluster_13188",4,12,1,1,4,1
"Cluster_13189",3,27,0,13,15,9
"Cluster_13190",10,31,6,8,15,4
"Cluster_13191",377,404,207,243,2508,557
"Cluster_13192",10,36,9,14,38,14
"Cluster_13193",17,52,10,18,27,16
"Cluster_13194",3,25,2,7,15,5
"Cluster_13195",8,28,0,13,10,9
"Cluster_13196",89,379,39,150,356,129
"Cluster_13197",4,15,4,6,6,8
"Cluster_13198",1,19,3,7,16,5
"Cluster_13199",7,27,0,9,18,8
"Cluster_13200",6,18,1,6,8,4
"Cluster_13201",7,30,1,6,18,9
"Cluster_13202",10,15,1,13,28,9
"Cluster_13203",5,11,1,5,8,1
"Cluster_13204",14,53,4,46,101,33
"Cluster_13205",5,7,0,147,173,109
"Cluster_13206",5,21,2,21,26,12
"Cluster_13207",9,18,1,12,15,5
"Cluster_13208",4,21,1,32,23,11
"Cluster_13209",4,22,3,15,30,8
"Cluster_13210",7,51,5,50,85,50
"Cluster_13211",21,56,12,37,147,32
"Cluster_13212",170,849,92,373,372,328
"Cluster_13213",34,128,11,63,90,47
"Cluster_13214",10,48,4,10,18,5
"Cluster_13215",152,268,78,21,5,62
"Cluster_13216",232,816,102,444,697,344
"Cluster_13217",29,54,6,41,47,29
"Cluster_13218",11,52,3,31,40,16
"Cluster_13219",17,67,21,39,56,20
"Cluster_13220",9,17,1,14,22,5
"Cluster_13221",10,45,2,16,73,30
"Cluster_13222",117,178,42,148,195,113
"Cluster_13223",41,195,13,102,136,73
"Cluster_13224",18,77,1,62,102,43
"Cluster_13225",11,19,0,3,16,1
"Cluster_13226",6,24,3,10,15,5
"Cluster_13227",7,33,1,15,20,7
"Cluster_13228",2,11,2,2,4,3
"Cluster_13229",6,15,5,5,4,2
"Cluster_13230",7,18,1,10,27,15
"Cluster_13231",176,311,106,285,311,242
"Cluster_13232",2039,4764,977,1847,1597,1468
"Cluster_13233",7,42,4,23,46,12
"Cluster_13234",7,16,2,16,21,6
"Cluster_13235",1,27,1,13,18,7
"Cluster_13236",11,53,6,17,28,12
"Cluster_13237",8,25,8,14,20,9
"Cluster_13238",11,34,4,9,15,5
"Cluster_13239",211,1186,94,702,1265,507
"Cluster_13240",8,63,7,42,61,20
"Cluster_13241",9,40,8,30,47,29
"Cluster_13242",8,9,4,0,3,2
"Cluster_13243",41818,277521,42469,213735,268498,139017
"Cluster_13244",18,0,0,14,3,2
"Cluster_13245",12,15,7,20,32,14
"Cluster_13246",19,28,6,24,40,12
"Cluster_13247",1232,2560,122,1227,1884,926
"Cluster_13248",54,140,3,87,153,56
"Cluster_13249",4,15,2,8,7,4
"Cluster_13250",80,154,68,37,203,78
"Cluster_13251",71,212,37,183,244,100
"Cluster_13252",12,19,0,14,14,10
"Cluster_13253",11,47,0,9,15,5
"Cluster_13254",4,13,1,4,7,2
"Cluster_13255",5,14,6,4,6,5
"Cluster_13256",4,13,3,17,18,11
"Cluster_13257",20,13,0,4,16,16
"Cluster_13258",1,17,20,7,66,15
"Cluster_13259",8,22,4,16,25,16
"Cluster_13260",10,67,18,36,85,21
"Cluster_13261",7,19,7,12,18,12
"Cluster_13262",5,18,3,22,38,20
"Cluster_13263",17,27,10,17,52,18
"Cluster_13264",2,12,4,11,9,5
"Cluster_13265",10,23,0,8,17,8
"Cluster_13266",435,817,137,444,554,218
"Cluster_13267",11,69,8,34,78,17
"Cluster_13268",5,31,3,8,8,0
"Cluster_13269",37,44,12,41,67,19
"Cluster_13270",61,286,73,170,275,136
"Cluster_13271",132,616,54,329,657,249
"Cluster_13272",445,1216,122,1435,2015,958
"Cluster_13273",6,17,1,11,23,12
"Cluster_13274",87,72,64,31,152,49
"Cluster_13275",103,71,42,66,796,182
"Cluster_13276",6,9,0,10,12,7
"Cluster_13277",6,25,10,17,22,15
"Cluster_13278",10,15,0,23,23,12
"Cluster_13279",32,72,12,87,139,65
"Cluster_13280",7,12,3,17,34,7
"Cluster_13281",3,8,3,7,10,3
"Cluster_13282",18,33,6,28,34,17
"Cluster_13283",17,90,3,36,137,38
"Cluster_13284",186,194,53,394,394,338
"Cluster_13285",13,12,2,13,26,5
"Cluster_13286",8,12,0,4,26,5
"Cluster_13287",108,438,95,159,459,152
"Cluster_13288",25,60,17,11,31,5
"Cluster_13289",64,396,30,212,324,168
"Cluster_13290",17,9,10,8,11,6
"Cluster_13291",21,104,6,96,138,91
"Cluster_13292",8,36,2,21,38,17
"Cluster_13293",11,31,2,35,51,27
"Cluster_13294",50,67,6,28,536,92
"Cluster_13295",13,64,5,24,47,23
"Cluster_13296",13,70,3,28,40,20
"Cluster_13297",4,50,0,15,35,15
"Cluster_13298",24,7,0,3,34,23
"Cluster_13299",17,43,60,15,7,72
"Cluster_13300",2,13,0,1,8,7
"Cluster_13301",4,20,2,4,6,5
"Cluster_13302",7,22,1,6,22,3
"Cluster_13303",99,152,14,357,598,197
"Cluster_13304",5,15,0,12,16,12
"Cluster_13305",4,14,1,1,9,2
"Cluster_13306",4,17,1,13,16,5
"Cluster_13307",1,12,2,9,8,12
"Cluster_13308",12,23,2,19,23,13
"Cluster_13309",13,7,5,6,55,14
"Cluster_13310",11,32,1,12,128,31
"Cluster_13311",9,139,9,19,115,17
"Cluster_13312",87,170,180,26,134,59
"Cluster_13313",32,127,13,18,46,22
"Cluster_13314",6,23,2,6,5,1
"Cluster_13315",119,4556,35,228,357,100
"Cluster_13316",15,21,1,15,36,8
"Cluster_13317",2,18,3,3,36,8
"Cluster_13318",8,164,3,8,14,4
"Cluster_13319",10,156,10,9,8,8
"Cluster_13320",5,109,3,8,16,4
"Cluster_13321",22,248,13,126,305,85
"Cluster_13322",5,21,9,28,23,9
"Cluster_13323",70,113,25,41,560,190
"Cluster_13324",44,178,38,156,194,93
"Cluster_13325",127,40,128,28,138,0
"Cluster_13326",7,21,1,20,24,3
"Cluster_13327",19,50,5,17,34,28
"Cluster_13328",147,407,60,173,335,126
"Cluster_13329",18,87,18,52,80,44
"Cluster_13330",14,56,8,29,61,19
"Cluster_13331",78,304,19,225,472,169
"Cluster_13332",6,23,4,6,8,3
"Cluster_13333",23,70,8,36,51,34
"Cluster_13334",15,90,0,55,109,44
"Cluster_13335",3,12,1,2,3,4
"Cluster_13336",5,26,0,8,0,11
"Cluster_13337",8,23,2,8,20,7
"Cluster_13338",1,14,5,4,2,12
"Cluster_13339",2,23,0,4,15,7
"Cluster_13340",10,20,1,9,10,5
"Cluster_13341",10,31,1,9,12,3
"Cluster_13342",13,56,12,21,52,13
"Cluster_13343",39,114,25,52,130,40
"Cluster_13344",2,10,2,12,6,3
"Cluster_13345",21,144,12,12,35,5
"Cluster_13346",20,279,12,30,68,28
"Cluster_13347",50,245,20,113,226,94
"Cluster_13348",12,47,6,38,63,27
"Cluster_13349",19,77,2,28,48,23
"Cluster_13350",2,14,1,27,39,13
"Cluster_13351",1,21,0,31,44,10
"Cluster_13352",4,11,2,20,29,13
"Cluster_13353",4,24,4,7,41,18
"Cluster_13354",29,70,15,27,12,18
"Cluster_13355",22,73,6,68,75,24
"Cluster_13356",6,26,6,15,37,17
"Cluster_13357",6,49,7,21,75,21
"Cluster_13358",3,36,3,40,218,6
"Cluster_13359",0,41,3,0,8,0
"Cluster_13360",102,210,50,58,412,124
"Cluster_13361",5,47,2,7,3,3
"Cluster_13362",4,25,1,0,0,0
"Cluster_13363",5,32,0,0,0,0
"Cluster_13364",3,7,6,1,3,0
"Cluster_13365",16,25,7,1,15,4
"Cluster_13366",12,24,10,2,9,1
"Cluster_13367",5,15,16,6,14,9
"Cluster_13368",7,25,4,75,155,51
"Cluster_13369",0,19,5,31,150,62
"Cluster_13370",17,13,7,14,20,15
"Cluster_13371",66,1,17,21,19,23
"Cluster_13372",4,8,2,6,5,8
"Cluster_13373",24,24,11,30,21,29
"Cluster_13374",115,396,30,549,1156,432
"Cluster_13375",9,6,3,16,24,12
"Cluster_13376",50,41,11,68,63,68
"Cluster_13377",13,9,3,28,13,18
"Cluster_13378",42,33,9,54,67,43
"Cluster_13379",102,107,41,256,315,200
"Cluster_13380",135,110,24,273,313,203
"Cluster_13381",14,17,3,28,34,19
"Cluster_13382",24,10,6,29,46,30
"Cluster_13383",124,289,45,213,349,141
"Cluster_13384",29,70,4,54,127,44
"Cluster_13385",6,19,1,7,19,12
"Cluster_13386",42,137,15,85,193,75
"Cluster_13387",8,38,4,17,29,13
"Cluster_13388",36,114,20,73,121,60
"Cluster_13389",11,83,9,51,65,18
"Cluster_13390",4,14,1,10,12,5
"Cluster_13391",12,25,2,15,51,6
"Cluster_13392",65,198,29,107,161,89
"Cluster_13393",14,37,5,16,19,8
"Cluster_13394",544,670,281,367,461,192
"Cluster_13395",63,386,45,305,745,212
"Cluster_13396",83,211,27,91,162,68
"Cluster_13397",9,27,12,14,14,6
"Cluster_13398",3,11,1,7,12,3
"Cluster_13399",4,15,2,13,23,9
"Cluster_13400",6,30,6,8,42,12
"Cluster_13401",9,41,21,15,54,21
"Cluster_13402",27,114,14,63,84,53
"Cluster_13403",10,51,5,23,28,17
"Cluster_13404",7,39,12,20,46,20
"Cluster_13405",4,15,0,4,7,3
"Cluster_13406",2,14,1,12,5,12
"Cluster_13407",44,11,40,7,41,15
"Cluster_13408",3,14,0,10,26,10
"Cluster_13409",1,17,2,11,27,8
"Cluster_13410",8,28,1,18,31,12
"Cluster_13411",13,61,3,53,77,29
"Cluster_13412",37,114,10,103,139,46
"Cluster_13413",10,18,3,13,13,16
"Cluster_13414",11,40,5,16,32,12
"Cluster_13415",4,21,0,9,13,10
"Cluster_13416",7,77,5,28,34,21
"Cluster_13417",5,22,2,15,15,7
"Cluster_13418",1,14,5,9,14,6
"Cluster_13419",2,27,1,9,20,7
"Cluster_13420",256,669,117,311,877,304
"Cluster_13421",127,262,40,118,264,117
"Cluster_13422",3,13,1,1,1,0
"Cluster_13423",32,67,4,18,24,14
"Cluster_13424",70,149,34,30,35,55
"Cluster_13425",24,44,5,18,15,8
"Cluster_13426",8636,21178,1119,11815,9431,6782
"Cluster_13427",103,50,115,2,255,34
"Cluster_13428",11,15,0,4,19,7
"Cluster_13429",1,12,1,3,4,1
"Cluster_13430",9,23,0,4,3,0
"Cluster_13431",387,424,0,1260,1172,715
"Cluster_13432",4,23,2,10,9,4
"Cluster_13433",8,43,3,24,25,11
"Cluster_13434",7,24,6,13,14,12
"Cluster_13435",1,15,2,4,7,3
"Cluster_13436",100,139,84,62,540,114
"Cluster_13437",3,14,0,9,9,3
"Cluster_13438",7,16,3,2,2,3
"Cluster_13439",8,32,4,18,25,1
"Cluster_13440",15,66,115,0,0,18
